DENIED|,26|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5', 'F2']|,src=30|, dest=43|
DENIED|,27|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=9|, dest=11|
DENIED|,28|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F2']|,src=42|, dest=25|
APPROVED|,29|,R29P3|,33.38450074515649%|,11.84|,11.8|,['F4', 'F1']|,[15, 50, 56, 60, 51, 17]|
APPROVED|,30|,R30P2|,29.287630402384504%|,11.809999999999997|,12.2|,['F4', 'F2']|,[32, 56, 50, 52, 55, 28]|
APPROVED|,31|,R31P1|,35.47267759562842%|,12.5|,9.2|,['F1', 'F2']|,[1, 46, 60, 54, 26]|
DENIED|,32|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F5']|,src=6|, dest=3|
APPROVED|,33|,R33P1|,24.662112932604735%|,8.35|,9.599999999999998|,['F2']|,[12, 49, 55, 52, 19]|
DENIED|,34|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=16|, dest=13|
APPROVED|,35|,R35P1|,23.128805620608897%|,9.29|,7.299999999999999|,['F5', 'F2', 'F1']|,[17, 51, 57, 36]|
APPROVED|,36|,R36P1|,29.06855439642325%|,13.84|,12.4|,['F1']|,[4, 47, 59, 58, 48, 8]|
DENIED|,37|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F2', 'F1']|,src=12|, dest=13|
DENIED|,38|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=40|, dest=45|
DENIED|,39|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=29|, dest=18|
APPROVED|,40|,R40P1|,30.56921675774135%|,11.36|,9.4|,['F4', 'F1', 'F3', 'F2']|,[1, 46, 60, 51, 17]|
APPROVED|,41|,R41P4|,33.38450074515649%|,10.719999999999997|,12.2|,['F1', 'F2', 'F3']|,[17, 51, 60, 56, 50, 13]|
DENIED|,42|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3']|,src=11|, dest=12|
DENIED|,43|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5', 'F2']|,src=16|, dest=30|
DENIED|,44|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=28|, dest=41|
APPROVED|,45|,R45P1|,21.42622950819672%|,7.78|,7.3|,['F1', 'F5', 'F4', 'F3', 'F2']|,[43, 60, 51, 18]|
APPROVED|,46|,R46P1|,25.4575260804769%|,13.07|,11.700000000000001|,['F3']|,[27, 54, 52, 50, 58, 38]|
APPROVED|,47|,R47P1|,33.778688524590166%|,14.11|,9.4|,['F3', 'F2', 'F1']|,[22, 53, 46, 60, 45]|
APPROVED|,48|,R48P1|,17.065573770491802%|,11.64|,7.3|,['F3', 'F1', 'F5', 'F2']|,[10, 49, 59, 41]|
DENIED|,49|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5', 'F2']|,src=21|, dest=36|
DENIED|,50|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2', 'F5', 'F1']|,src=3|, dest=34|
APPROVED|,51|,R51P2|,29.287630402384504%|,11.32|,12.4|,['F4']|,[31, 56, 50, 52, 55, 29]|
APPROVED|,52|,R52P1|,14.271662763466043%|,10.55|,7.800000000000001|,['F5', 'F3', 'F1', 'F4']|,[21, 52, 54, 25]|
APPROVED|,53|,R53P1|,16.093676814988292%|,7.5|,7.8|,['F3', 'F1']|,[31, 56, 48, 9]|
APPROVED|,54|,R54P1|,12.791803278688526%|,5.36|,5.1|,['F1', 'F2']|,[44, 60, 43]|
DENIED|,55|,NONE|,NONE|,0|,0|,['F5']|,src=45|, dest=27|
APPROVED|,56|,R56P1|,22.104735883424407%|,10.27|,9.6|,['F2', 'F4', 'F5', 'F3']|,[9, 48, 58, 59, 40]|
APPROVED|,57|,R57P1|,23.866510538641684%|,13.959999999999999|,7.3999999999999995|,['F4', 'F5', 'F1']|,[24, 53, 46, 3]|
DENIED|,58|,NONE|,NONE|,0|,0|,['F4']|,src=42|, dest=44|
DENIED|,59|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F2', 'F4']|,src=3|, dest=13|
APPROVED|,60|,R60P1|,40.84500745156483%|,15.320000000000002|,11.5|,['F3']|,[2, 46, 60, 54, 49, 10]|
APPROVED|,61|,R61P1|,14.365573770491803%|,8.9|,5.4|,['F3', 'F2', 'F1', 'F5', 'F4']|,[5, 47, 4]|
APPROVED|,62|,R62P1|,33.80774962742176%|,15.24|,12.1|,['F3']|,[29, 55, 47, 51, 57, 35]|
APPROVED|,63|,R63P1|,19.501170960187352%|,9.11|,7.6|,['F1', 'F4', 'F2']|,[39, 58, 59, 40]|
APPROVED|,64|,R64P1|,16.09367681498829%|,9.78|,7.8|,['F4', 'F2', 'F5']|,[8, 48, 56, 32]|
APPROVED|,65|,R65P1|,22.175644028103044%|,6.679999999999999|,7.2|,['F1']|,[11, 49, 55, 28]|
APPROVED|,66|,R66P1|,31.47996357012751%|,11.549999999999999|,9.7|,['F4', 'F1', 'F3', 'F2']|,[25, 54, 60, 56, 33]|
APPROVED|,67|,R67P1|,20.28571428571428%|,9.84|,7.800000000000001|,['F4', 'F2', 'F3', 'F1']|,[30, 55, 47, 6]|
DENIED|,68|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5']|,src=42|, dest=40|
DENIED|,69|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2']|,src=30|, dest=8|
DENIED|,70|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5']|,src=34|, dest=38|
APPROVED|,71|,R71P1|,31.47996357012751%|,9.879999999999999|,9.599999999999998|,['F4']|,[27, 54, 60, 56, 33]|
DENIED|,72|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1', 'F4', 'F3']|,src=9|, dest=3|
DENIED|,73|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5', 'F2']|,src=10|, dest=40|
DENIED|,74|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2']|,src=43|, dest=2|
DENIED|,75|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F3']|,src=21|, dest=44|
APPROVED|,76|,R76P3|,33.32786885245901%|,12.700000000000001|,12.200000000000001|,['F2']|,[44, 60, 56, 50, 59, 41]|
APPROVED|,77|,R77P1|,28.67304189435337%|,12.329999999999998|,9.3|,['F4']|,[23, 53, 58, 50, 14]|
APPROVED|,78|,R78P1|,24.394353369763206%|,11.91|,9.6|,['F3', 'F1', 'F5', 'F4']|,[39, 58, 59, 49, 12]|
DENIED|,79|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5']|,src=37|, dest=41|
APPROVED|,80|,R80P1|,34.02682563338301%|,11.469999999999999|,11.799999999999999|,['F1', 'F4']|,[39, 58, 50, 56, 60, 43]|
APPROVED|,81|,R81P1|,23.866510538641684%|,12.2|,7.0|,['F5']|,[3, 46, 53, 23]|
DENIED|,82|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F1', 'F3']|,src=23|, dest=12|
APPROVED|,83|,R83P1|,16.093676814988292%|,7.3|,7.8|,['F5']|,[31, 56, 48, 9]|
DENIED|,84|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3']|,src=24|, dest=20|
DENIED|,85|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F3', 'F2']|,src=3|, dest=21|
DENIED|,86|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5']|,src=32|, dest=7|
DENIED|,87|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1']|,src=36|, dest=32|
DENIED|,88|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F5']|,src=38|, dest=12|
DENIED|,89|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F5', 'F3']|,src=1|, dest=36|
DENIED|,90|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=1|, dest=16|
DENIED|,91|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F4']|,src=33|, dest=38|
DENIED|,92|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3']|,src=26|, dest=43|
DENIED|,93|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3']|,src=9|, dest=38|
DENIED|,94|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5', 'F4']|,src=27|, dest=39|
DENIED|,95|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5']|,src=4|, dest=10|
APPROVED|,96|,R96P1|,31.244990892531877%|,11.379999999999999|,9.5|,['F4']|,[45, 60, 56, 50, 15]|
DENIED|,97|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=40|, dest=39|
DENIED|,98|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3']|,src=24|, dest=34|
DENIED|,99|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1']|,src=4|, dest=31|
DENIED|,100|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4']|,src=33|, dest=39|
DENIED|,101|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=2|, dest=27|
DENIED|,102|,NONE|,NONE|,0|,0|,['F4']|,src=8|, dest=3|
DENIED|,103|,NONE|,NONE|,0|,0|,['F5']|,src=42|, dest=6|
DENIED|,104|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2', 'F1']|,src=33|, dest=25|
DENIED|,105|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1']|,src=22|, dest=12|
DENIED|,106|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5', 'F3']|,src=38|, dest=13|
DENIED|,107|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1', 'F4']|,src=4|, dest=39|
APPROVED|,108|,R108P1|,10.037704918032787%|,5.869999999999999|,5.4|,['F1', 'F4', 'F2']|,[30, 55, 28]|
DENIED|,109|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5', 'F2', 'F3']|,src=23|, dest=25|
APPROVED|,110|,R110P1|,24.662112932604735%|,9.51|,9.7|,['F2']|,[10, 49, 55, 52, 19]|
DENIED|,111|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3']|,src=38|, dest=44|
DENIED|,112|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4']|,src=29|, dest=34|
DENIED|,113|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F3']|,src=4|, dest=36|
DENIED|,114|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=39|, dest=44|
DENIED|,115|,NONE|,NONE|,0|,0|,['F2']|,src=29|, dest=28|
DENIED|,116|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=20|, dest=34|
DENIED|,117|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F1', 'F3']|,src=18|, dest=37|
DENIED|,118|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F3', 'F2']|,src=43|, dest=41|
DENIED|,119|,NONE|,NONE|,0|,0|,['F4']|,src=25|, dest=5|
DENIED|,120|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F2']|,src=33|, dest=9|
DENIED|,121|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=18|, dest=4|
DENIED|,122|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=28|, dest=34|
DENIED|,123|,NONE|,NONE|,0|,0|,['F4']|,src=19|, dest=18|
DENIED|,124|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4', 'F1', 'F2']|,src=8|, dest=29|
DENIED|,125|,NONE|,NONE|,0|,0|,['F2', 'F4']|,src=23|, dest=22|
DENIED|,126|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=34|, dest=31|
DENIED|,127|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4']|,src=42|, dest=26|
DENIED|,128|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4']|,src=13|, dest=11|
DENIED|,129|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2']|,src=45|, dest=27|
DENIED|,130|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F1', 'F2']|,src=30|, dest=11|
DENIED|,131|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4', 'F1']|,src=18|, dest=2|
DENIED|,132|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5']|,src=34|, dest=19|
DENIED|,133|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=38|, dest=3|
DENIED|,134|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3']|,src=32|, dest=5|
DENIED|,135|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F1', 'F3']|,src=42|, dest=34|
DENIED|,136|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4']|,src=36|, dest=15|
DENIED|,137|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1', 'F5']|,src=29|, dest=1|
APPROVED|,138|,R138P1|,16.702576112412178%|,7.249999999999999|,7.9|,['F3', 'F2']|,[21, 52, 55, 28]|
DENIED|,139|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1']|,src=34|, dest=37|
DENIED|,140|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5']|,src=35|, dest=16|
DENIED|,141|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F1', 'F4']|,src=20|, dest=24|
DENIED|,142|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4']|,src=28|, dest=5|
DENIED|,143|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F5', 'F2']|,src=27|, dest=42|
DENIED|,144|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2', 'F5']|,src=2|, dest=14|
DENIED|,145|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F2']|,src=20|, dest=1|
DENIED|,146|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=35|, dest=29|
DENIED|,147|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5']|,src=37|, dest=13|
DENIED|,148|,NONE|,NONE|,0|,0|,['F5']|,src=27|, dest=33|
DENIED|,149|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3']|,src=8|, dest=13|
DENIED|,150|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F3', 'F2']|,src=31|, dest=3|
DENIED|,151|,NONE|,NONE|,0|,0|,['F4', 'F2']|,src=27|, dest=1|
DENIED|,152|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2']|,src=45|, dest=4|
DENIED|,153|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F4', 'F1']|,src=19|, dest=26|
DENIED|,154|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2']|,src=14|, dest=10|
DENIED|,155|,NONE|,NONE|,0|,0|,['F2']|,src=16|, dest=1|
DENIED|,156|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F4', 'F5']|,src=1|, dest=13|
DENIED|,157|,NONE|,NONE|,0|,0|,['F1']|,src=36|, dest=11|
APPROVED|,158|,R158P1|,14.826697892271664%|,6.8100000000000005|,7.8|,['F1']|,[13, 50, 52, 20]|
DENIED|,159|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=41|, dest=17|
DENIED|,160|,NONE|,NONE|,0|,0|,['F5']|,src=33|, dest=14|
DENIED|,161|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3']|,src=12|, dest=1|
DENIED|,162|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F1', 'F3', 'F2']|,src=12|, dest=22|
DENIED|,163|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2']|,src=40|, dest=37|
DENIED|,164|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=7|, dest=22|
DENIED|,165|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5']|,src=41|, dest=34|
DENIED|,166|,NONE|,NONE|,0|,0|,['F2']|,src=24|, dest=8|
DENIED|,167|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1']|,src=21|, dest=20|
DENIED|,168|,NONE|,NONE|,0|,0|,['F1']|,src=36|, dest=20|
DENIED|,169|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F1']|,src=3|, dest=6|
DENIED|,170|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1']|,src=8|, dest=10|
DENIED|,171|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=11|, dest=28|
DENIED|,172|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3']|,src=24|, dest=10|
DENIED|,173|,NONE|,NONE|,0|,0|,['F4']|,src=38|, dest=19|
DENIED|,174|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4', 'F1']|,src=42|, dest=33|
DENIED|,175|,NONE|,NONE|,0|,0|,['F4']|,src=26|, dest=7|
DENIED|,176|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=10|, dest=1|
DENIED|,177|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F3']|,src=16|, dest=40|
DENIED|,178|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2', 'F4', 'F3']|,src=9|, dest=41|
DENIED|,179|,NONE|,NONE|,0|,0|,['F2']|,src=4|, dest=10|
DENIED|,180|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F3']|,src=21|, dest=35|
DENIED|,181|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1', 'F4']|,src=14|, dest=28|
DENIED|,182|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F1', 'F5']|,src=25|, dest=23|
DENIED|,183|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1', 'F4', 'F5']|,src=44|, dest=35|
DENIED|,184|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F1', 'F5']|,src=28|, dest=26|
DENIED|,185|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F4']|,src=42|, dest=8|
DENIED|,186|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2']|,src=21|, dest=31|
DENIED|,187|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F4']|,src=13|, dest=24|
DENIED|,188|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=41|, dest=12|
DENIED|,189|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1', 'F5']|,src=42|, dest=17|
DENIED|,190|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3']|,src=17|, dest=3|
DENIED|,191|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=39|, dest=18|
DENIED|,192|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2']|,src=45|, dest=1|
DENIED|,193|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=23|, dest=13|
DENIED|,194|,NONE|,NONE|,0|,0|,['F5']|,src=27|, dest=2|
DENIED|,195|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=39|, dest=40|
DENIED|,196|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F3']|,src=4|, dest=18|
DENIED|,197|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4', 'F1', 'F3']|,src=42|, dest=20|
DENIED|,198|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2', 'F1']|,src=5|, dest=26|
DENIED|,199|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=37|, dest=21|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=43|, dest=14|
DENIED|,201|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=9|, dest=39|
DENIED|,202|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2']|,src=1|, dest=33|
DENIED|,203|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4', 'F2']|,src=14|, dest=18|
DENIED|,204|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F4', 'F1', 'F5']|,src=18|, dest=36|
DENIED|,205|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=3|, dest=13|
DENIED|,206|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F1', 'F4']|,src=37|, dest=44|
DENIED|,207|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F5']|,src=29|, dest=17|
DENIED|,208|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F1']|,src=28|, dest=45|
DENIED|,209|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=13|, dest=22|
DENIED|,210|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=33|, dest=44|
DENIED|,211|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2']|,src=2|, dest=11|
DENIED|,212|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F5', 'F2']|,src=32|, dest=34|
DENIED|,213|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=4|, dest=12|
DENIED|,214|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2']|,src=2|, dest=8|
DENIED|,215|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F5']|,src=42|, dest=3|
DENIED|,216|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2']|,src=5|, dest=2|
DENIED|,217|,NONE|,NONE|,0|,0|,['F5']|,src=38|, dest=41|
DENIED|,218|,NONE|,NONE|,0|,0|,['F5']|,src=23|, dest=5|
DENIED|,219|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5', 'F2']|,src=38|, dest=6|
DENIED|,220|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2']|,src=12|, dest=24|
DENIED|,221|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F2']|,src=13|, dest=20|
DENIED|,222|,NONE|,NONE|,0|,0|,['F2', 'F4']|,src=43|, dest=7|
DENIED|,223|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F4', 'F3', 'F1']|,src=28|, dest=14|
DENIED|,224|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5', 'F4']|,src=42|, dest=26|
DENIED|,225|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F2', 'F5']|,src=32|, dest=1|
DENIED|,226|,NONE|,NONE|,0|,0|,['F1']|,src=8|, dest=12|
DENIED|,227|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5', 'F4']|,src=39|, dest=2|
DENIED|,228|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3', 'F5']|,src=35|, dest=44|
DENIED|,229|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1']|,src=33|, dest=26|
DENIED|,230|,NONE|,NONE|,0|,0|,['F4']|,src=7|, dest=40|
DENIED|,231|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F1']|,src=5|, dest=26|
DENIED|,232|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2']|,src=13|, dest=11|
DENIED|,233|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=19|, dest=27|
DENIED|,234|,NONE|,NONE|,0|,0|,['F1', 'F3']|,src=28|, dest=22|
DENIED|,235|,NONE|,NONE|,0|,0|,['F3']|,src=10|, dest=42|
DENIED|,236|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2', 'F4', 'F3']|,src=29|, dest=37|
DENIED|,237|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F1', 'F3']|,src=14|, dest=7|
DENIED|,238|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F4', 'F1']|,src=2|, dest=4|
DENIED|,239|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F4', 'F3']|,src=22|, dest=30|
DENIED|,240|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2']|,src=41|, dest=31|
DENIED|,241|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=40|, dest=35|
DENIED|,242|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2']|,src=17|, dest=18|
