DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
164,86,8.710853658536585,7.471341463414633,36.4581167532987%,3.9451219512195124,[21.3, 35.3],27.72
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,96|,R96P1|,39.967213114754095%|,8.8|,10.5|,['F4', 'F2', 'F5']|,[22, 37, 2, 17, 3]|
APPROVED|,97|,R97P1|,39.83606557377049%|,8.36|,4.800000000000001|,['F3', 'F5', 'F2', 'F4', 'F1']|,[22, 35, 15]|
APPROVED|,98|,R98P1|,48.0327868852459%|,7.860000000000001|,7.3999999999999995|,['F3']|,[50, 10, 22, 12]|
DENIED|,99|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=29|, dest=12|
DENIED|,100|,NONE|,NONE|,0|,0|,['F5']|,src=6|, dest=20|
APPROVED|,101|,R101P1|,42.786885245901644%|,7.24|,5.4|,['F3', 'F2']|,[46, 12, 24]|
APPROVED|,102|,R102P1|,38.196721311475414%|,4.49|,3.3|,['F3']|,[28, 46]|
APPROVED|,103|,R103P1|,35.24590163934426%|,4.69|,5.5|,['F2', 'F3', 'F4']|,[14, 39, 2]|
APPROVED|,104|,R104P1|,39.77049180327869%|,11.67|,9.7|,['F3']|,[46, 45, 10, 9, 44]|
APPROVED|,105|,R105P1|,39.83606557377049%|,7.390000000000001|,5.4|,['F1', 'F2']|,[19, 8, 34]|
APPROVED|,106|,R106P1|,18.278688524590166%|,8.620000000000001|,8.0|,['F1', 'F3', 'F2', 'F4']|,[3, 11, 5, 32]|
APPROVED|,107|,R107P1|,18.852459016393443%|,9.26|,5.4|,['F3', 'F2', 'F1', 'F5', 'F4']|,[16, 49, 5]|
APPROVED|,108|,R108P2|,34.01639344262295%|,9.18|,7.499999999999999|,['F1', 'F4']|,[30, 28, 42, 33]|
APPROVED|,109|,R109P1|,37.213114754098356%|,9.83|,7.6|,['F3', 'F4', 'F2', 'F5', 'F1']|,[2, 21, 33, 13]|
APPROVED|,110|,R110P1|,35.24590163934426%|,3.9899999999999998|,5.5|,['F2']|,[2, 39, 14]|
APPROVED|,111|,R111P1|,25.40983606557377%|,10.66|,7.6000000000000005|,['F4', 'F2', 'F1']|,[15, 32, 5, 11]|
DENIED|,112|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=17|, dest=43|
DENIED|,113|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=23|, dest=18|
APPROVED|,114|,R114P1|,31.639344262295083%|,7.3100000000000005|,5.0|,['F2', 'F4', 'F5']|,[50, 15, 35]|
DENIED|,115|,NONE|,NONE|,0|,0|,['F4']|,src=46|, dest=22|
APPROVED|,116|,R116P1|,40.65573770491803%|,11.450000000000001|,7.9|,['F3', 'F2', 'F5', 'F1']|,[42, 47, 49, 5]|
APPROVED|,117|,R117P1|,37.950819672131146%|,6.079999999999999|,7.8|,['F4', 'F2']|,[9, 34, 23, 38]|
APPROVED|,118|,R118P1|,31.967213114754095%|,5.79|,5.8|,['F2', 'F4']|,[3, 11, 49]|
APPROVED|,119|,R119P1|,43.11475409836065%|,6.079999999999999|,5.3|,['F2', 'F4', 'F1', 'F5']|,[46, 45, 10]|
APPROVED|,120|,R120P1|,20.0%|,11.429999999999998|,11.799999999999997|,['F3', 'F4']|,[48, 30, 15, 32, 31, 7]|
DENIED|,121|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5', 'F2']|,src=46|, dest=41|
APPROVED|,122|,R122P1|,15.819672131147538%|,11.9|,7.7|,['F3', 'F4', 'F1', 'F5', 'F2']|,[16, 49, 5, 32]|
APPROVED|,123|,R123P2|,35.24590163934426%|,13.809999999999999|,11.899999999999999|,['F5', 'F2']|,[7, 31, 46, 28, 42, 33]|
DENIED|,124|,NONE|,NONE|,0|,0|,['F3']|,src=31|, dest=21|
APPROVED|,125|,R125P1|,35.73770491803279%|,4.97|,3.2|,['F2', 'F5', 'F4']|,[22, 28]|
DENIED|,126|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=36|, dest=49|
APPROVED|,127|,R127P1|,25.901639344262296%|,4.04|,3.0|,['F3', 'F1']|,[19, 8]|
APPROVED|,128|,R128P1|,46.557377049180324%|,1.98|,3.1999999999999997|,['F4', 'F1']|,[23, 34]|
DENIED|,129|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2']|,src=19|, dest=16|
APPROVED|,130|,R130P1|,46.31147540983606%|,8.049999999999999|,7.800000000000001|,['F5', 'F3', 'F2', 'F1', 'F4']|,[2, 21, 9, 34]|
APPROVED|,131|,R131P1|,39.83606557377049%|,8.690000000000001|,5.3999999999999995|,['F5', 'F3', 'F1', 'F2', 'F4']|,[34, 8, 19]|
APPROVED|,132|,R132P1|,40.55737704918033%|,9.490000000000002|,9.5|,['F2', 'F3']|,[20, 41, 1, 17, 21]|
DENIED|,133|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5']|,src=28|, dest=49|
DENIED|,134|,NONE|,NONE|,0|,0|,['F5']|,src=20|, dest=18|
APPROVED|,135|,R135P1|,36.22950819672131%|,7.2700000000000005|,7.699999999999999|,['F2']|,[23, 34, 8, 19]|
APPROVED|,136|,R136P1|,42.868852459016395%|,10.250000000000002|,7.800000000000001|,['F5', 'F4', 'F3', 'F1', 'F2']|,[27, 41, 1, 17]|
APPROVED|,137|,R137P1|,44.59016393442623%|,6.43|,8.1|,['F2']|,[17, 2, 39, 47]|
APPROVED|,138|,R138P1|,37.049180327868854%|,17.55|,11.4|,['F5', 'F3', 'F1', 'F4', 'F2']|,[38, 26, 16, 42, 33, 13]|
APPROVED|,139|,R139P1|,40.16393442622952%|,6.280000000000001|,5.1000000000000005|,['F5', 'F3', 'F4', 'F1']|,[27, 35, 22]|
APPROVED|,140|,R140P1|,41.63934426229508%|,7.25|,7.4|,['F3']|,[26, 28, 22, 10]|
APPROVED|,141|,R141P1|,38.52459016393443%|,10.18|,13.0|,['F5', 'F3']|,[48, 30, 36, 37, 2, 17]|
DENIED|,142|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2']|,src=9|, dest=5|
DENIED|,143|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=34|, dest=43|
APPROVED|,144|,R144P2|,41.63934426229508%|,11.01|,7.3999999999999995|,['F3', 'F5', 'F2', 'F1', 'F4']|,[9, 34, 35, 15]|
APPROVED|,145|,R145P1|,43.606557377049185%|,4.48|,3.0999999999999996|,['F4', 'F1', 'F5', 'F3']|,[45, 46]|
DENIED|,146|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1']|,src=9|, dest=4|
DENIED|,147|,NONE|,NONE|,0|,0|,['F2']|,src=9|, dest=48|
APPROVED|,148|,R148P2|,40.0%|,11.120000000000001|,12.600000000000001|,['F3']|,[14, 39, 47, 49, 11, 23]|
DENIED|,149|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F4']|,src=3|, dest=32|
APPROVED|,150|,R150P1|,35.73770491803279%|,6.210000000000001|,7.4|,['F5']|,[45, 10, 50, 15]|
APPROVED|,151|,R151P1|,38.44262295081967%|,8.850000000000001|,6.8|,['F1']|,[41, 26, 16, 42]|
APPROVED|,152|,R152P1|,36.22950819672131%|,3.33|,5.300000000000001|,['F3', 'F5']|,[21, 17, 3]|
APPROVED|,153|,R153P1|,37.21311475409836%|,8.44|,5.199999999999999|,['F2', 'F1', 'F3']|,[19, 50, 29]|
APPROVED|,154|,R154P2|,42.91803278688525%|,11.730000000000002|,9.3|,['F1']|,[26, 16, 42, 47, 39]|
DENIED|,155|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F5', 'F4']|,src=34|, dest=25|
APPROVED|,156|,R156P1|,21.475409836065573%|,2.46|,3.0999999999999996|,['F1', 'F3', 'F5', 'F2']|,[30, 48]|
APPROVED|,157|,R157P2|,39.67213114754099%|,10.030000000000001|,7.699999999999999|,['F5', 'F3', 'F1']|,[48, 24, 12, 46]|
DENIED|,158|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F5', 'F1']|,src=18|, dest=23|
DENIED|,159|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=7|, dest=6|
APPROVED|,160|,R160P4|,34.75409836065573%|,9.239999999999998|,7.8999999999999995|,['F3', 'F5', 'F2']|,[12, 24, 36, 30]|
APPROVED|,161|,R161P1|,19.508196721311478%|,7.260000000000001|,5.6|,['F5', 'F1', 'F3', 'F2']|,[11, 5, 32]|
DENIED|,162|,NONE|,NONE|,0|,0|,['F3']|,src=38|, dest=48|
APPROVED|,163|,R163P1|,40.36065573770492%|,10.629999999999999|,9.5|,['F2']|,[17, 1, 41, 26, 16]|
DENIED|,164|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4', 'F1', 'F2']|,src=13|, dest=42|
DENIED|,165|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1', 'F4', 'F3']|,src=35|, dest=9|
DENIED|,166|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F4']|,src=43|, dest=10|
APPROVED|,167|,R167P1|,48.52459016393442%|,9.69|,7.6|,['F2', 'F1', 'F4', 'F3']|,[36, 29, 27, 23]|
DENIED|,168|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=11|, dest=16|
DENIED|,169|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F3']|,src=42|, dest=45|
DENIED|,170|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F1', 'F5']|,src=17|, dest=20|
DENIED|,171|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5']|,src=26|, dest=27|
APPROVED|,172|,R172P3|,44.09836065573771%|,11.170000000000002|,9.5|,['F2', 'F3', 'F5']|,[26, 41, 1, 17, 21]|
DENIED|,173|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F1']|,src=41|, dest=33|
APPROVED|,174|,R174P5|,34.59016393442623%|,14.38|,12.400000000000002|,['F5', 'F1', 'F4', 'F3', 'F2']|,[30, 15, 50, 1, 17, 3]|
APPROVED|,175|,R175P2|,40.16393442622951%|,10.31|,10.6|,['F1', 'F2']|,[28, 22, 37, 2, 17]|
DENIED|,176|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=23|, dest=24|
DENIED|,177|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=8|, dest=23|
DENIED|,178|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F2']|,src=17|, dest=36|
APPROVED|,179|,R179P4|,34.85245901639344%|,11.72|,10.2|,['F4', 'F2', 'F3', 'F5', 'F1']|,[40, 12, 24, 36, 6]|
APPROVED|,180|,R180P1|,43.11475409836065%|,7.470000000000001|,7.2|,['F2']|,[16, 26, 4, 34]|
APPROVED|,181|,R181P1|,38.44262295081967%|,10.520000000000001|,7.6000000000000005|,['F3', 'F1', 'F2', 'F4', 'F5']|,[22, 12, 24, 48]|
DENIED|,182|,NONE|,NONE|,0|,0|,['F4']|,src=31|, dest=6|
DENIED|,183|,NONE|,NONE|,0|,0|,['F1', 'F5']|,src=49|, dest=40|
DENIED|,184|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F1', 'F5']|,src=2|, dest=26|
DENIED|,185|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=13|, dest=24|
APPROVED|,186|,R186P1|,13.60655737704918%|,2.5500000000000003|,2.9000000000000004|,['F2', 'F5']|,[7, 31]|
DENIED|,187|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5']|,src=4|, dest=6|
DENIED|,188|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5']|,src=44|, dest=27|
DENIED|,189|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3']|,src=27|, dest=13|
APPROVED|,190|,R190P1|,49.50819672131147%|,8.790000000000001|,7.8|,['F5', 'F4', 'F2', 'F3']|,[43, 39, 47, 42]|
DENIED|,191|,NONE|,NONE|,0|,0|,['F4']|,src=13|, dest=43|
APPROVED|,192|,R192P1|,54.59016393442623%|,5.78|,5.6000000000000005|,['F1', 'F5', 'F2']|,[49, 47, 18]|
APPROVED|,193|,R193P1|,16.557377049180328%|,11.180000000000001|,5.7|,['F4', 'F2', 'F1', 'F3', 'F5']|,[19, 49, 5]|
DENIED|,194|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F5']|,src=10|, dest=23|
DENIED|,195|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F2', 'F1']|,src=34|, dest=24|
APPROVED|,196|,R196P1|,31.557377049180328%|,10.760000000000002|,7.1000000000000005|,['F5', 'F3']|,[22, 35, 15, 32]|
DENIED|,197|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3']|,src=4|, dest=21|
DENIED|,198|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5']|,src=34|, dest=13|
DENIED|,199|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F2']|,src=17|, dest=50|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=41|, dest=20|
