DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
50,200,14.875000000000005,12.68,44.33259953161593%,6.26,[12.23, 26.23],145.775
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
DENIED|,219|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=49|, dest=96|
DENIED|,220|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F4']|,src=37|, dest=132|
APPROVED|,221|,R221P1|,53.475409836065566%|,16.939999999999998|,13.900000000000002|,['F1']|,[294, 398, 330, 344, 348, 393, 277]|
APPROVED|,222|,R222P1|,45.1912568306011%|,18.240000000000006|,16.4|,['F1']|,[173, 358, 353, 357, 400, 369, 332, 94]|
DENIED|,223|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2', 'F3']|,src=286|, dest=271|
DENIED|,224|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=144|, dest=169|
DENIED|,225|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4', 'F1', 'F3']|,src=149|, dest=20|
DENIED|,226|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F4']|,src=83|, dest=52|
DENIED|,227|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F4', 'F5']|,src=204|, dest=274|
DENIED|,228|,NONE|,NONE|,0|,0|,['F3']|,src=80|, dest=11|
DENIED|,229|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1']|,src=178|, dest=55|
DENIED|,230|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5', 'F2']|,src=155|, dest=235|
DENIED|,231|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F3', 'F4']|,src=107|, dest=248|
DENIED|,232|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1', 'F2', 'F4']|,src=74|, dest=135|
APPROVED|,233|,R233P2|,46.17486338797814%|,21.78|,16.8|,['F3', 'F1', 'F4']|,[277, 393, 394, 375, 390, 314, 323, 68]|
DENIED|,234|,NONE|,NONE|,0|,0|,['F5']|,src=178|, dest=216|
APPROVED|,235|,R235P1|,25.956284153005466%|,12.609999999999998|,10.4|,['F1', 'F3']|,[168, 356, 308, 303, 8]|
APPROVED|,236|,R236P2|,55.35519125683061%|,15.440000000000001|,17.1|,['F2']|,[251, 384, 367, 315, 400, 369, 332, 94]|
DENIED|,237|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2']|,src=223|, dest=177|
DENIED|,238|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=150|, dest=116|
DENIED|,239|,NONE|,NONE|,0|,0|,['F5']|,src=276|, dest=55|
DENIED|,240|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1', 'F3']|,src=80|, dest=62|
DENIED|,241|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3', 'F5']|,src=2|, dest=110|
DENIED|,242|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F4', 'F3']|,src=121|, dest=259|
APPROVED|,243|,R243P1|,58.032786885245905%|,15.92|,12.300000000000002|,['F1', 'F3', 'F2']|,[21, 307, 343, 341, 316, 46]|
DENIED|,244|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F4']|,src=201|, dest=196|
DENIED|,245|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=116|, dest=29|
APPROVED|,246|,R246P1|,39.39890710382514%|,14.76|,9.399999999999999|,['F4', 'F2']|,[169, 357, 353, 358, 173]|
DENIED|,247|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4', 'F3', 'F1']|,src=119|, dest=235|
DENIED|,248|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F3', 'F2']|,src=76|, dest=25|
DENIED|,249|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5']|,src=289|, dest=95|
DENIED|,250|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F4', 'F1']|,src=22|, dest=13|
